action	current_path	proposed_path	note
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day020.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day021.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day022.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day023.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day024.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day025.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day026.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day027.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day028.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day029.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day030.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day031.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day032.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day033.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day034.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day035.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day036.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day037.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day038.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day039.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day040.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day041.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day042.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day043.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day044.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day045.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day046.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day047.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day048.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day049.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day050.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day051.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day052.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day053.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day054.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day055.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day056.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day057.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day058.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day059.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day060.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day061.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day062.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day063.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day064.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day065.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day066.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day067.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day068.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day069.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day070.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day071.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day072.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day073.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day074.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day075.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day076.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day077.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day078.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day079.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day080.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day081.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day082.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day083.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day084.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day085.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day086.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day087.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day088.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day089.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day090.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day091.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day092.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day093.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day094.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day095.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day096.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day097.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day098.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day099.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day100.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day101.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day102.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day103.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/glogermf3gsr/glossika_ende_f3_gsr_day104.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/readme1st.txt		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/glossika/v5/uploaded_from_alldebrid.txt		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/04_verben_mit_dativ_und_akkusativobjekt.pdf		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/a08103_67618001_dafkompakt_transkriptionen_kb_eb.pdf		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/a2_prüfungstraining_sprechen_themen_mündliche_prüfung.docx		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/bildschirmfoto_1397_08_13_um_23_52_45.png		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/bildschirmfoto_1397_08_13_um_23_52_55.png		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/daf_kompakt		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/daf_kompakt/a08103_67618001_dafkompakt_transkriptionen_kb_eb.pdf		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/daf_kompakt/daf_kompakt_a1_b1.pdf		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/daf_kompakt_kurs		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/daf_kompakt_kurs/1		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/daf_kompakt_kurs/1/01_track_1.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/daf_kompakt_kurs/1/02_track_2.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/daf_kompakt_kurs/1/03_track_3.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/daf_kompakt_kurs/1/04_track_4.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/daf_kompakt_kurs/1/05_track_5.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/daf_kompakt_kurs/1/06_track_6.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/daf_kompakt_kurs/1/07_track_7.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/daf_kompakt_kurs/1/08_track_8.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/daf_kompakt_kurs/1/09_track_9.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/daf_kompakt_kurs/1/10_track_10.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/daf_kompakt_kurs/1/11_track_11.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/daf_kompakt_kurs/1/12_track_12.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/daf_kompakt_kurs/1/13_track_13.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/daf_kompakt_kurs/1/14_track_14.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/daf_kompakt_kurs/1/15_track_15.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/daf_kompakt_kurs/1/16_track_16.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/daf_kompakt_kurs/1/17_track_17.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/daf_kompakt_kurs/1/18_track_18.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/daf_kompakt_kurs/1/19_track_19.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/daf_kompakt_kurs/1/20_track_20.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/daf_kompakt_kurs/1/21_track_21.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/daf_kompakt_kurs/1/22_track_22.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/daf_kompakt_kurs/1/23_track_23.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/daf_kompakt_kurs/1/24_track_24.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/daf_kompakt_kurs/1/25_track_25.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/daf_kompakt_kurs/1/26_track_26.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/daf_kompakt_kurs/1/27_track_27.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/daf_kompakt_kurs/1/28_track_28.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/daf_kompakt_kurs/1/29_track_29.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/daf_kompakt_kurs/1/30_track_30.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/daf_kompakt_kurs/1/31_track_31.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/daf_kompakt_kurs/1/32_track_32.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/daf_kompakt_kurs/1/33_track_33.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/daf_kompakt_kurs/1/34_track_34.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/daf_kompakt_kurs/1/35_track_35.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/daf_kompakt_kurs/1/36_track_36.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/daf_kompakt_kurs/1/37_track_37.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/daf_kompakt_kurs/1/38_track_38.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/daf_kompakt_kurs/1/39_track_39.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/daf_kompakt_kurs/1/40_track_40.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/daf_kompakt_kurs/1/41_track_41.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/daf_kompakt_kurs/1/42_track_42.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/daf_kompakt_kurs/1/43_track_43.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/daf_kompakt_kurs/1/44_track_44.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/daf_kompakt_kurs/1/45_track_45.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/daf_kompakt_kurs/1/46_track_46.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/daf_kompakt_kurs/1/47_track_47.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/daf_kompakt_kurs/1/48_track_48.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/daf_kompakt_kurs/1/49_track_49.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/daf_kompakt_kurs/1/50_track_50.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/daf_kompakt_kurs/1/51_track_51.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/daf_kompakt_kurs/1/52_track_52.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/daf_kompakt_kurs/1/53_track_53.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/daf_kompakt_kurs/1/54_track_54.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/daf_kompakt_kurs/1/55_track_55.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/daf_kompakt_kurs/1/56_track_56.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/daf_kompakt_kurs/1/57_track_57.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/daf_kompakt_kurs/1/58_track_58.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/daf_kompakt_kurs/1/59_track_59.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/daf_kompakt_kurs/1/60_track_60.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/daf_kompakt_kurs/1/61_track_61.mp3		needs human decision
FLAG	/media/arash/Transcend-Arash/05_Language/de/misc/daf_kompakt_kurs/1/62_track_62.mp3		needs human decision
